row.names,encuesta,Prioridades,Frecuencia,Porcentaje,fecha
881,84,Corrupción,80,5.3475935828877,2020-01-16 00:00:00+00
882,84,"Delincuencia, asaltos y robos",127,8.48930481283423,2020-01-16 00:00:00+00
883,84,Derechos humanos,18,1.20320855614973,2020-01-16 00:00:00+00
884,84,Educación,116,7.75401069518717,2020-01-16 00:00:00+00
885,84,Empleo,44,2.94117647058824,2020-01-16 00:00:00+00
886,84,Pobreza,40,2.67379679144385,2020-01-16 00:00:00+00
887,84,Protección del medio ambiente,6,0.401069518716578,2020-01-16 00:00:00+00
888,84,Narcotráfico,19,1.27005347593583,2020-01-16 00:00:00+00
889,84,Salud,177,11.831550802139,2020-01-16 00:00:00+00
89,34,Vivienda,80,5.31914893617021,1998-04-01 00:00:00+00
890,84,Sueldos,81,5.4144385026738,2020-01-16 00:00:00+00
891,84,Transporte público,11,0.735294117647059,2020-01-16 00:00:00+00
892,84,Vivienda,19,1.27005347593583,2020-01-16 00:00:00+00
893,84,Inmigración,2,0.133689839572192,2020-01-16 00:00:00+00
894,84,Reformas constitucionales,30,2.00534759358289,2020-01-16 00:00:00+00
895,84,Desigualdad,89,5.94919786096257,2020-01-16 00:00:00+00
896,85,No contesta,1,0.0693000693000693,2021-09-15 00:00:00+00
897,85,Pensiones,377,26.1261261261261,2021-09-15 00:00:00+00
898,85,Corrupción,112,7.76160776160776,2021-09-15 00:00:00+00
899,85,"Delincuencia, asaltos y robos",263,18.2259182259182,2021-09-15 00:00:00+00
9,29,Salud,201,13.4448160535117,1995-01-06 00:00:00+00
90,34,Reformas constitucionales,29,1.9281914893617,1998-04-01 00:00:00+00
900,85,Derechos humanos,30,2.07900207900208,2021-09-15 00:00:00+00
901,85,Educación,119,8.24670824670825,2021-09-15 00:00:00+00
902,85,Empleo,55,3.81150381150381,2021-09-15 00:00:00+00
903,85,Pobreza,79,5.47470547470548,2021-09-15 00:00:00+00
904,85,Protección del medio ambiente,19,1.31670131670132,2021-09-15 00:00:00+00
905,85,Narcotráfico,47,3.25710325710326,2021-09-15 00:00:00+00
906,85,Salud,153,10.6029106029106,2021-09-15 00:00:00+00
907,85,Sueldos,57,3.95010395010395,2021-09-15 00:00:00+00
908,85,Transporte público,9,0.623700623700624,2021-09-15 00:00:00+00
909,85,Vivienda,36,2.49480249480249,2021-09-15 00:00:00+00
91,34,"Alzas de precios, inflación",114,7.57978723404255,1998-04-01 00:00:00+00
910,85,Inmigración,14,0.97020097020097,2021-09-15 00:00:00+00
911,85,Desigualdad,50,3.46500346500346,2021-09-15 00:00:00+00
912,85,Pandemia por Covid-19,22,1.52460152460152,2021-09-15 00:00:00+00
913,86,No contesta,1,0.0738007380073801,2022-06-09 00:00:00+00
914,86,Pensiones,235,17.3431734317343,2022-06-09 00:00:00+00
915,86,Corrupción,41,3.02583025830258,2022-06-09 00:00:00+00
916,86,"Delincuencia, asaltos y robos",318,23.4686346863469,2022-06-09 00:00:00+00
917,86,Derechos humanos,13,0.959409594095941,2022-06-09 00:00:00+00
918,86,Educación,96,7.08487084870849,2022-06-09 00:00:00+00
919,86,Empleo,35,2.5830258302583,2022-06-09 00:00:00+00
92,34,Infraestructura,15,0.997340425531915,1998-04-01 00:00:00+00
920,86,Pobreza,57,4.20664206642066,2022-06-09 00:00:00+00
921,86,Protección del medio ambiente,12,0.885608856088561,2022-06-09 00:00:00+00
922,86,Narcotráfico,116,8.56088560885609,2022-06-09 00:00:00+00
923,86,Salud,135,9.96309963099631,2022-06-09 00:00:00+00
924,86,Sueldos,41,3.02583025830258,2022-06-09 00:00:00+00
925,86,Transporte público,2,0.14760147601476,2022-06-09 00:00:00+00
926,86,Vivienda,35,2.5830258302583,2022-06-09 00:00:00+00
927,86,Inmigración,37,2.73062730627306,2022-06-09 00:00:00+00
928,86,Desigualdad,27,1.99261992619926,2022-06-09 00:00:00+00
929,86,"Alzas de precios, inflación",46,3.39483394833948,2022-06-09 00:00:00+00
93,34,Sistema judicial,68,4.52127659574468,1998-04-01 00:00:00+00
930,86,Pandemia por Covid-19,3,0.22140221402214,2022-06-09 00:00:00+00
931,86,Violencia,105,7.74907749077491,2022-06-09 00:00:00+00
932,88,No contesta,2,0.138792505204719,2023-01-04 00:00:00+00
933,88,No sabe,1,0.0693962526023595,2023-01-04 00:00:00+00
934,88,Pensiones,245,17.0020818875781,2023-01-04 00:00:00+00
935,88,Corrupción,63,4.37196391394865,2023-01-04 00:00:00+00
936,88,"Delincuencia, asaltos y robos",418,29.0076335877863,2023-01-04 00:00:00+00
937,88,Derechos humanos,9,0.624566273421235,2023-01-04 00:00:00+00
938,88,Educación,95,6.59264399722415,2023-01-04 00:00:00+00
939,88,Empleo,45,3.12283136710618,2023-01-04 00:00:00+00
94,35,No contesta,10,0.664451827242525,1998-09-06 00:00:00+00
940,88,Pobreza,45,3.12283136710618,2023-01-04 00:00:00+00
941,88,Protección del medio ambiente,10,0.693962526023595,2023-01-04 00:00:00+00
942,88,Narcotráfico,133,9.22970159611381,2023-01-04 00:00:00+00
943,88,Salud,116,8.0499653018737,2023-01-04 00:00:00+00
944,88,Sueldos,49,3.40041637751561,2023-01-04 00:00:00+00
945,88,Transporte público,12,0.832755031228314,2023-01-04 00:00:00+00
946,88,Vivienda,31,2.15128383067314,2023-01-04 00:00:00+00
947,88,Inmigración,51,3.53920888272033,2023-01-04 00:00:00+00
948,88,Desigualdad,25,1.73490631505899,2023-01-04 00:00:00+00
949,88,"Alzas de precios, inflación",37,2.5676613462873,2023-01-04 00:00:00+00
95,35,No sabe,6,0.398671096345515,1998-09-06 00:00:00+00
950,88,Violencia,45,3.12283136710618,2023-01-04 00:00:00+00
951,88,La Constitución,9,0.624566273421235,2023-01-04 00:00:00+00
952,89,Pensiones,222,15.1329243353783,2023-07-27 00:00:00+00
953,89,Corrupción,145,9.88411724608044,2023-07-27 00:00:00+00
954,89,"Delincuencia, asaltos y robos",366,24.9488752556237,2023-07-27 00:00:00+00
955,89,Derechos humanos,7,0.477164280845262,2023-07-27 00:00:00+00
956,89,Educación,59,4.02181322426721,2023-07-27 00:00:00+00
957,89,Empleo,34,2.31765507839127,2023-07-27 00:00:00+00
958,89,Pobreza,106,7.22563053851397,2023-07-27 00:00:00+00
959,89,Protección del medio ambiente,3,0.204498977505113,2023-07-27 00:00:00+00
96,35,Corrupción,131,8.70431893687708,1998-09-06 00:00:00+00
960,89,Narcotráfico,72,4.9079754601227,2023-07-27 00:00:00+00
961,89,Salud,216,14.7239263803681,2023-07-27 00:00:00+00
962,89,Sueldos,34,2.31765507839127,2023-07-27 00:00:00+00
963,89,Transporte público,10,0.681663258350375,2023-07-27 00:00:00+00
964,89,Vivienda,27,1.84049079754601,2023-07-27 00:00:00+00
965,89,Inmigración,41,2.79481935923654,2023-07-27 00:00:00+00
966,89,Desigualdad,27,1.84049079754601,2023-07-27 00:00:00+00
967,89,"Alzas de precios, inflación",57,3.88548057259714,2023-07-27 00:00:00+00
968,89,Violencia,41,2.79481935923654,2023-07-27 00:00:00+00
969,90,No contesta,3,0.20297699594046,2023-11-20 00:00:00+00
97,35,"Delincuencia, asaltos y robos",246,16.3455149501661,1998-09-06 00:00:00+00
970,90,Pensiones,217,14.6820027063599,2023-11-20 00:00:00+00
971,90,Corrupción,149,10.0811907983762,2023-11-20 00:00:00+00
972,90,"Delincuencia, asaltos y robos",349,23.6129905277402,2023-11-20 00:00:00+00
973,90,Derechos humanos,7,0.47361299052774,2023-11-20 00:00:00+00
974,90,Educación,83,5.61569688768606,2023-11-20 00:00:00+00
975,90,Empleo,32,2.16508795669824,2023-11-20 00:00:00+00
976,90,Pobreza,97,6.56292286874154,2023-11-20 00:00:00+00
977,90,Protección del medio ambiente,14,0.94722598105548,2023-11-20 00:00:00+00
978,90,Narcotráfico,70,4.7361299052774,2023-11-20 00:00:00+00
979,90,Salud,223,15.0879566982409,2023-11-20 00:00:00+00
98,35,Derechos humanos,27,1.79401993355482,1998-09-06 00:00:00+00
980,90,Sueldos,29,1.96211096075778,2023-11-20 00:00:00+00
981,90,Transporte público,20,1.3531799729364,2023-11-20 00:00:00+00
982,90,Vivienda,30,2.0297699594046,2023-11-20 00:00:00+00
983,90,Inmigración,30,2.0297699594046,2023-11-20 00:00:00+00
984,90,Desigualdad,19,1.28552097428958,2023-11-20 00:00:00+00
985,90,"Alzas de precios, inflación",68,4.60081190798376,2023-11-20 00:00:00+00
986,90,Violencia,38,2.57104194857916,2023-11-20 00:00:00+00
987,91,Pensiones,274,18.5385656292287,2024-07-30 00:00:00+00
988,91,Corrupción,89,6.02165087956698,2024-07-30 00:00:00+00
989,91,"Delincuencia, asaltos y robos",435,29.4316644113667,2024-07-30 00:00:00+00
99,35,Educación,137,9.10299003322259,1998-09-06 00:00:00+00
990,91,Derechos humanos,14,0.94722598105548,2024-07-30 00:00:00+00
991,91,Educación,98,6.63058186738836,2024-07-30 00:00:00+00
992,91,Empleo,32,2.16508795669824,2024-07-30 00:00:00+00
993,91,Pobreza,85,5.7510148849797,2024-07-30 00:00:00+00
994,91,Protección del medio ambiente,26,1.75913396481732,2024-07-30 00:00:00+00
995,91,Narcotráfico,59,3.99188092016238,2024-07-30 00:00:00+00
996,91,Salud,122,8.25439783491204,2024-07-30 00:00:00+00
997,91,Sueldos,28,1.89445196211096,2024-07-30 00:00:00+00
998,91,Transporte público,6,0.40595399188092,2024-07-30 00:00:00+00
999,91,Vivienda,47,3.17997293640054,2024-07-30 00:00:00+00
